run,frame_id,elapsed_s,timestamp_ns,image,label,confidence,supported,class_and_score_pass,bounds,tracking
NaVi-collect-20260919-023430-697-4a81ff58,841,171.628,357929585781463,images/841.png,bench,0.38671875,False,False,"[0.65208334, 0.1, 0.99375, 0.7734375]",TRACKING
NaVi-collect-20260919-023430-697-4a81ff58,852,173.952,357931926373103,images/852.png,car,0.36328125,True,False,"[0.675, 0.509375, 0.99791664, 0.9953125]",TRACKING
NaVi-collect-20260919-023430-697-4a81ff58,861,175.935,357933892936209,images/861.png,car,0.40625,True,False,"[0.041666668, 0.20625, 0.1375, 0.309375]",TRACKING
NaVi-collect-20260919-023430-697-4a81ff58,866,176.989,357934959912433,images/866.png,dog,0.38671875,False,False,"[0.17916666, 0.1890625, 0.96458334, 0.990625]",TRACKING
NaVi-collect-20260919-023430-697-4a81ff58,866,176.989,357934959912433,images/866.png,elephant,0.36328125,False,False,"[0, 0.3515625, 0.42291668, 0.9984375]",TRACKING
NaVi-collect-20260919-023430-697-4a81ff58,867,177.236,357935193101468,images/867.png,cat,0.453125,False,False,"[0.004166667, 0.3828125, 0.99375, 0.99375]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,2,0.101,358139257627368,images/2.png,person,0.4296875,True,False,"[0.00625, 0.228125, 0.30625, 0.996875]",DEGRADED
NaVi-collect-20260919-024105-060-5a85f57b,2,0.101,358139257627368,images/2.png,cat,0.40625,False,False,"[0.21458334, 0.0046875, 0.99791664, 0.99375]",DEGRADED
NaVi-collect-20260919-024105-060-5a85f57b,17,3.17,358142299778292,images/17.png,car,0.36328125,True,False,"[0, 0.1328125, 0.20416667, 0.415625]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,20,3.766,358142901549063,images/20.png,car,0.36328125,True,False,"[0, 0.16875, 0.26041666, 0.425]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,31,5.992,358145108063591,images/31.png,cat,0.4296875,False,False,"[0.12916666, 0.290625, 0.9, 0.803125]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,34,6.597,358145710326763,images/34.png,cat,0.453125,False,False,"[0.008333334, 0.2890625, 0.90833336, 0.9875]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,37,7.188,358146312471453,images/37.png,cat,0.40625,False,False,"[0.04375, 0.2765625, 0.92291665, 0.9765625]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,39,7.615,358146746603183,images/39.png,elephant,0.38671875,False,False,"[0.004166667, 0.059375, 0.95625, 0.975]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,41,8.027,358147147551842,images/41.png,elephant,0.38671875,False,False,"[0.014583333, 0.03125, 0.98333335, 1]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,42,8.246,358147348391950,images/42.png,cat,0.5234375,False,False,"[0.054166667, 0.0546875, 0.9791667, 0.9796875]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,43,8.422,358147549001753,images/43.png,cat,0.4296875,False,False,"[0.03125, 0, 1, 1]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,46,9.039,358148150696242,images/46.png,elephant,0.453125,False,False,"[0.014583333, 0.040625, 0.98333335, 0.9921875]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,47,9.219,358148350988502,images/47.png,cat,0.73828125,False,False,"[0.008333334, 0, 0.9875, 0.9796875]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,48,9.421,358148551656700,images/48.png,cat,0.71875,False,False,"[0.008333334, 0.009375, 0.9875, 0.9890625]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,49,9.62,358148752149562,images/49.png,cat,0.5703125,False,False,"[0.004166667, 0.0046875, 0.9916667, 0.99375]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,50,9.817,358148952936711,images/50.png,cat,0.65625,False,False,"[0.0375, 0, 0.99791664, 0.9609375]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,54,10.618,358149755436445,images/54.png,cat,0.546875,False,False,"[0.014583333, 0.1859375, 0.98333335, 0.95625]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,55,10.822,358149956193738,images/55.png,cat,0.38671875,False,False,"[0.004166667, 0.2078125, 0.93541664, 0.9625]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,55,10.822,358149956193738,images/55.png,car,0.36328125,True,False,"[0.00625, 0, 0.6666667, 0.40625]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,56,11.019,358150156943475,images/56.png,cat,0.5234375,False,False,"[0.014583333, 0.1703125, 0.98333335, 0.971875]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,57,11.22,358150357159555,images/57.png,cat,0.5234375,False,False,"[0, 0.0546875, 0.9791667, 0.9796875]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,57,11.22,358150357159555,images/57.png,car,0.38671875,True,False,"[0.010416667, 0.003125, 0.73541665, 0.3078125]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,58,11.422,358150557361107,images/58.png,cat,0.69921875,False,False,"[0.004166667, 0.1203125, 0.9916667, 0.984375]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,59,11.626,358150758274027,images/59.png,elephant,0.59375,False,False,"[0, 0.075, 0.9791667, 1]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,61,12.02,358151159810501,images/61.png,cat,0.5,False,False,"[0.008333334, 0.0546875, 0.9875, 0.9796875]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,66,13.058,358152199925327,images/66.png,cat,0.5234375,False,False,"[0.07083333, 0.2984375, 0.98541665, 0.984375]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,67,13.29,358152432963500,images/67.png,cat,0.5,False,False,"[0.0875, 0.2828125, 0.96666664, 0.96875]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,68,13.526,358152666086910,images/68.png,cat,0.6796875,False,False,"[0.027083334, 0.23125, 0.97083336, 0.9953125]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,71,14.161,358153299487010,images/71.png,cat,0.6796875,False,False,"[0.0125, 0.31875, 0.98333335, 0.978125]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,72,14.357,358153499651305,images/72.png,cat,0.4765625,False,False,"[0.0125, 0.4109375, 0.98333335, 0.9875]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,73,14.565,358153699653061,images/73.png,cat,0.65625,False,False,"[0.0125, 0.2890625, 0.98333335, 0.9875]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,74,14.772,358153899656662,images/74.png,cat,0.65625,False,False,"[0, 0.3828125, 0.9895833, 0.99375]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,75,15.0,358154132983470,images/75.png,cat,0.65625,False,False,"[0.0020833334, 0.2890625, 0.95416665, 0.9875]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,76,15.193,358154333092563,images/76.png,cat,0.38671875,False,False,"[0.0125, 0.334375, 0.98333335, 0.98125]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,77,15.4,358154533395930,images/77.png,cat,0.76953125,False,False,"[0.004166667, 0.315625, 0.99375, 1]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,79,15.827,358154970902845,images/79.png,elephant,0.36328125,False,False,"[0.0020833334, 0.4046875, 0.95416665, 0.9921875]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,80,16.057,358155204069446,images/80.png,cat,0.5234375,False,False,"[0, 0.3828125, 0.9895833, 0.99375]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,82,16.459,358155604281612,images/82.png,cat,0.61328125,False,False,"[0.004166667, 0.3890625, 0.99375, 0.9875]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,85,17.105,358156237693544,images/85.png,car,0.36328125,True,False,"[0.43541667, 0.440625, 0.58125, 0.4984375]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,86,17.293,358156437871898,images/86.png,elephant,0.546875,False,False,"[0.0125, 0.31875, 0.98333335, 0.978125]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,93,18.826,358157971031579,images/93.png,cat,0.4765625,False,False,"[0.004166667, 0.2640625, 0.99375, 0.9890625]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,97,19.659,358158804560824,images/97.png,cat,0.38671875,False,False,"[0, 0.246875, 0.97083336, 0.9859375]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,101,20.568,358159704523590,images/101.png,car,0.38671875,True,False,"[0.38333333, 0.4296875, 0.51875, 0.490625]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,122,25.105,358164237886556,images/122.png,car,0.36328125,True,False,"[0.32708332, 0.334375, 0.42291668, 0.390625]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,132,27.245,358166371389121,images/132.png,person,0.71875,True,True,"[0.3625, 0.6515625, 0.98541665, 0.99375]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,133,27.432,358166571453154,images/133.png,person,0.38671875,True,False,"[0.008333334, 0, 0.25, 0.1703125]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,136,28.094,358167238040005,images/136.png,cat,0.453125,False,False,"[0.004166667, 0.059375, 0.9916667, 0.975]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,139,28.767,358167904718498,images/139.png,cat,0.59375,False,False,"[0.008333334, 0, 0.9875, 1]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,140,28.966,358168104757568,images/140.png,cat,0.38671875,False,False,"[0.31875, 0.6546875, 1, 0.990625]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,141,29.199,358168338054891,images/141.png,cat,0.453125,False,False,"[0.3, 0.5078125, 0.99791664, 0.990625]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,141,29.199,358168338054891,images/141.png,bottle,0.453125,False,False,"[0.039583333, 0.684375, 0.3875, 0.9890625]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,142,29.402,358168538148719,images/142.png,cat,0.4765625,False,False,"[0.01875, 0, 0.9791667, 0.9796875]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,143,29.612,358168738194976,images/143.png,person,0.5234375,True,False,"[0.004166667, 0, 0.9916667, 1]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,143,29.612,358168738194976,images/143.png,person,0.38671875,True,False,"[0.39375, 0.6859375, 0.98125, 0.9859375]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,144,29.836,358168971399412,images/144.png,person,0.4296875,True,False,"[0.004166667, 0.0046875, 0.9916667, 0.99375]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,153,31.797,358170931323541,images/153.png,car,0.40625,True,False,"[0.36666667, 0.3484375, 0.45416668, 0.428125]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,154,31.996,358171131889106,images/154.png,car,0.4296875,True,False,"[0.66875, 0.3125, 0.80625, 0.396875]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,154,31.996,358171131889106,images/154.png,car,0.38671875,True,False,"[0.32708332, 0.3328125, 0.44166666, 0.4234375]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,155,32.197,358171332542126,images/155.png,car,0.38671875,True,False,"[0.41666666, 0.3625, 0.5208333, 0.425]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,155,32.197,358171332542126,images/155.png,car,0.36328125,True,False,"[0.61041665, 0.3390625, 0.8125, 0.4296875]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,156,32.398,358171533295088,images/156.png,car,0.4296875,True,False,"[0.35208333, 0.36875, 0.45208332, 0.4453125]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,156,32.398,358171533295088,images/156.png,car,0.40625,True,False,"[0.6666667, 0.365625, 0.81875, 0.4546875]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,156,32.398,358171533295088,images/156.png,car,0.38671875,True,False,"[0.44791666, 0.371875, 0.5229167, 0.409375]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,156,32.398,358171533295088,images/156.png,car,0.36328125,True,False,"[0.60625, 0.3546875, 0.68541664, 0.428125]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,156,32.398,358171533295088,images/156.png,car,0.36328125,True,False,"[0.8875, 0.3703125, 0.99583334, 0.4421875]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,157,32.604,358171733872257,images/157.png,car,0.38671875,True,False,"[0.35208333, 0.3453125, 0.45625, 0.440625]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,158,32.813,358171934506313,images/158.png,car,0.36328125,True,False,"[0.37291667, 0.3234375, 0.46666667, 0.4171875]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,158,32.813,358171934506313,images/158.png,car,0.36328125,True,False,"[0.45416668, 0.3359375, 0.5625, 0.3953125]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,159,32.997,358172135166091,images/159.png,car,0.38671875,True,False,"[0.44375, 0.321875, 0.49375, 0.3890625]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,160,33.217,358172335506634,images/160.png,car,0.38671875,True,False,"[0.36041668, 0.3421875, 0.4625, 0.434375]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,161,33.405,358172535708379,images/161.png,car,0.40625,True,False,"[0.38958332, 0.321875, 0.49583334, 0.4140625]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,164,34.001,358173137255302,images/164.png,car,0.40625,True,False,"[0.43333334, 0.36875, 0.5520833, 0.465625]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,165,34.217,358173337770515,images/165.png,car,0.38671875,True,False,"[0.49166667, 0.375, 0.56666666, 0.4546875]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,166,34.414,358173538384033,images/166.png,car,0.40625,True,False,"[0.47291666, 0.3546875, 0.6166667, 0.4546875]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,169,35.018,358174140339675,images/169.png,car,0.4765625,True,False,"[0.38333333, 0.3046875, 0.5208333, 0.4125]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,170,35.218,358174340795296,images/170.png,car,0.36328125,True,False,"[0.47916666, 0.321875, 0.5375, 0.3921875]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,171,35.428,358174541550362,images/171.png,car,0.4765625,True,False,"[0.65833336, 0.2953125, 0.77916664, 0.390625]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,173,35.817,358174942894676,images/173.png,car,0.40625,True,False,"[0.2625, 0.3703125, 0.39166668, 0.4796875]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,173,35.817,358174942894676,images/173.png,car,0.38671875,True,False,"[0.35625, 0.375, 0.41875, 0.4546875]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,175,36.206,358175344527403,images/175.png,car,0.5703125,True,False,"[0.2875, 0.3140625, 0.46458334, 0.41875]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,176,36.412,358175545122711,images/176.png,car,0.40625,True,False,"[0.31458333, 0.346875, 0.39791667, 0.4421875]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,176,36.412,358175545122711,images/176.png,car,0.36328125,True,False,"[0.85, 0.3484375, 0.9895833, 0.4140625]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,177,36.627,358175745933064,images/177.png,car,0.36328125,True,False,"[0.79375, 0.2953125, 0.9270833, 0.3703125]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,178,36.821,358175946493617,images/178.png,car,0.4765625,True,False,"[0.16458334, 0.3625, 0.27083334, 0.4875]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,178,36.821,358175946493617,images/178.png,car,0.40625,True,False,"[0.00625, 0.340625, 0.2125, 0.5609375]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,178,36.821,358175946493617,images/178.png,car,0.36328125,True,False,"[0.70208335, 0.309375, 0.9625, 0.428125]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,179,37.03,358176147134506,images/179.png,car,0.40625,True,False,"[0.21875, 0.3484375, 0.3125, 0.4328125]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,180,37.219,358176347787799,images/180.png,car,0.453125,True,False,"[0.20625, 0.3734375, 0.33541667, 0.496875]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,180,37.219,358176347787799,images/180.png,car,0.4296875,True,False,"[0.6770833, 0.29375, 0.99375, 0.440625]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,181,37.423,358176548332323,images/181.png,elephant,0.59375,False,False,"[0.01875, 0.4265625, 0.775, 0.9921875]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,183,37.83,358176949646343,images/183.png,car,0.4296875,True,False,"[0.34791666, 0.375, 0.43541667, 0.490625]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,184,38.022,358177150093693,images/184.png,car,0.5234375,True,False,"[0.29166666, 0.3453125, 0.38333333, 0.503125]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,184,38.022,358177150093693,images/184.png,car,0.36328125,True,False,"[0.74583334, 0.353125, 0.825, 0.409375]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,185,38.224,358177350789556,images/185.png,car,0.38671875,True,False,"[0.8375, 0.3, 0.95625, 0.3734375]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,187,38.636,358177752104129,images/187.png,car,0.40625,True,False,"[0.8, 0.2015625, 0.88958335, 0.2640625]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,188,38.838,358177952733837,images/188.png,car,0.38671875,True,False,"[0.8208333, 0.2125, 0.89375, 0.2765625]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,189,39.015,358178153563438,images/189.png,car,0.38671875,True,False,"[0.80625, 0.25625, 0.875, 0.315625]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,192,39.627,358178755765146,images/192.png,car,0.453125,True,False,"[0.49583334, 0.175, 0.7625, 0.3671875]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,192,39.627,358178755765146,images/192.png,car,0.38671875,True,False,"[0.22708334, 0.2609375, 0.34791666, 0.4015625]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,193,39.834,358178956443061,images/193.png,car,0.40625,True,False,"[0.25833333, 0.190625, 0.39791667, 0.334375]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,195,40.224,358179357801631,images/195.png,car,0.36328125,True,False,"[0.20416667, 0.11875, 0.3375, 0.2109375]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,196,40.437,358179558179681,images/196.png,person,0.4765625,True,False,"[0.45833334, 0.090625, 0.925, 0.971875]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,197,40.629,358179758667589,images/197.png,elephant,0.4765625,False,False,"[0.4, 0.0140625, 0.99791664, 0.984375]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,198,40.826,358179959396025,images/198.png,elephant,0.69921875,False,False,"[0.01875, 0, 0.9791667, 1]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,199,41.024,358180160049225,images/199.png,horse,0.5,False,False,"[0.008333334, 0, 0.95208335, 0.9796875]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,200,41.232,358180360394773,images/200.png,person,0.61328125,True,True,"[0.35, 0.0046875, 0.98333335, 0.99375]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,204,42.035,358181163070874,images/204.png,person,0.36328125,True,False,"[0.25208333, 0.309375, 0.325, 0.3828125]",TRACKING
NaVi-collect-20260919-024105-060-5a85f57b,206,42.428,358181564309540,images/206.png,bench,0.38671875,False,False,"[0.28333333, 0.403125, 0.39375, 0.5234375]",TRACKING
NaVi-collect-20260919-024204-341-339c8af2,2,0.088,358197999135910,images/2.png,person,0.69921875,True,True,"[0.004166667, 0.0125, 0.9916667, 1]",DEGRADED
NaVi-collect-20260919-024204-341-339c8af2,3,0.301,358198199753097,images/3.png,cat,0.4765625,False,False,"[0.004166667, 0.0046875, 0.9916667, 0.99375]",DEGRADED
NaVi-collect-20260919-024204-341-339c8af2,4,0.486,358198400370337,images/4.png,cat,0.75390625,False,False,"[0.041666668, 0, 0.99375, 1]",DEGRADED
NaVi-collect-20260919-024204-341-339c8af2,5,0.687,358198600987525,images/5.png,cat,0.71875,False,False,"[0.008333334, 0.01875, 0.9875, 0.9796875]",DEGRADED
NaVi-collect-20260919-024204-341-339c8af2,6,0.888,358198801604712,images/6.png,cat,0.5703125,False,False,"[0, 0.059375, 1, 0.975]",DEGRADED
NaVi-collect-20260919-024204-341-339c8af2,7,1.103,358199002221900,images/7.png,cat,0.65625,False,False,"[0.008333334, 0.075, 0.9875, 1]",DEGRADED
NaVi-collect-20260919-024204-341-339c8af2,8,1.335,358199202964715,images/8.png,cat,0.61328125,False,False,"[0.0125, 0.2890625, 0.98333335, 0.9875]",TRACKING
NaVi-collect-20260919-024204-341-339c8af2,27,5.463,358203310961087,images/27.png,car,0.4296875,True,False,"[0.1875, 0.2421875, 0.34583333, 0.3328125]",TRACKING
NaVi-collect-20260919-024204-341-339c8af2,31,6.367,358204210746577,images/31.png,car,0.38671875,True,False,"[0.004166667, 0.2734375, 0.18125, 0.3640625]",TRACKING
NaVi-collect-20260919-024204-341-339c8af2,31,6.367,358204210746577,images/31.png,car,0.36328125,True,False,"[0.45625, 0.215625, 1, 0.875]",TRACKING
NaVi-collect-20260919-024204-341-339c8af2,44,9.153,358206977520538,images/44.png,car,0.36328125,True,False,"[0, 0.3703125, 0.11875, 0.453125]",TRACKING
NaVi-collect-20260919-024204-341-339c8af2,49,10.193,358208044404211,images/49.png,car,0.546875,True,False,"[0.0125, 0.403125, 0.17083333, 0.478125]",TRACKING
NaVi-collect-20260919-024204-341-339c8af2,51,10.642,358208510722801,images/51.png,car,0.38671875,True,False,"[0, 0.334375, 0.15208334, 0.4109375]",TRACKING
NaVi-collect-20260919-024204-341-339c8af2,52,10.85,358208710831043,images/52.png,car,0.453125,True,False,"[0.0020833334, 0.303125, 0.18541667, 0.396875]",TRACKING
NaVi-collect-20260919-024204-341-339c8af2,53,11.05,358208910947044,images/53.png,car,0.38671875,True,False,"[0, 0.3765625, 0.16666667, 0.4625]",TRACKING
NaVi-collect-20260919-024204-341-339c8af2,80,16.776,358214638300223,images/80.png,cat,0.453125,False,False,"[0.004166667, 0.3609375, 0.99375, 0.9953125]",TRACKING
NaVi-collect-20260919-024204-341-339c8af2,82,17.19,358215040145982,images/82.png,car,0.40625,True,False,"[0.00625, 0.234375, 0.22083333, 0.378125]",TRACKING
NaVi-collect-20260919-024204-341-339c8af2,90,18.794,358216645318139,images/90.png,car,0.36328125,True,False,"[0.24166666, 0.221875, 0.32708332, 0.29375]",TRACKING
NaVi-collect-20260919-024204-341-339c8af2,90,18.794,358216645318139,images/90.png,car,0.36328125,True,False,"[0.33541667, 0.225, 0.42916667, 0.284375]",TRACKING
NaVi-collect-20260919-024204-341-339c8af2,94,19.588,358217447410488,images/94.png,cat,0.4296875,False,False,"[0.014583333, 0.2375, 0.98333335, 0.9796875]",TRACKING
NaVi-collect-20260919-024204-341-339c8af2,96,19.995,358217848746668,images/96.png,car,0.40625,True,False,"[0.42708334, 0.259375, 0.5708333, 0.3328125]",TRACKING
NaVi-collect-20260919-024204-341-339c8af2,96,19.995,358217848746668,images/96.png,car,0.36328125,True,False,"[0.20208333, 0.2515625, 0.4625, 0.3796875]",TRACKING
NaVi-collect-20260919-024204-341-339c8af2,100,20.78,358218651062030,images/100.png,dog,0.4296875,False,False,"[0.0125, 0.3515625, 0.98333335, 0.9859375]",TRACKING
NaVi-collect-20260919-024204-341-339c8af2,103,21.4,358219252782964,images/103.png,cat,0.4296875,False,False,"[0.004166667, 0.3828125, 0.99375, 0.99375]",TRACKING
NaVi-collect-20260919-024204-341-339c8af2,104,21.596,358219453345326,images/104.png,car,0.453125,True,False,"[0.36041668, 0.3859375, 0.44583333, 0.446875]",TRACKING
NaVi-collect-20260919-024204-341-339c8af2,106,21.999,358219854757579,images/106.png,cat,0.38671875,False,False,"[0.0125, 0.2578125, 0.98333335, 0.996875]",TRACKING
NaVi-collect-20260919-024204-341-339c8af2,109,22.598,358220456586018,images/109.png,dog,0.40625,False,False,"[0, 0.4265625, 0.97083336, 0.9921875]",TRACKING
NaVi-collect-20260919-024204-341-339c8af2,111,23.001,358220857480326,images/111.png,car,0.38671875,True,False,"[0.41458333, 0.4375, 0.51458335, 0.50625]",TRACKING
NaVi-collect-20260919-024204-341-339c8af2,113,23.403,358221259564592,images/113.png,cat,0.453125,False,False,"[0, 0.3453125, 0.97083336, 0.9921875]",TRACKING
NaVi-collect-20260919-024204-341-339c8af2,113,23.403,358221259564592,images/113.png,car,0.38671875,True,False,"[0.3625, 0.328125, 0.48125, 0.3890625]",TRACKING
NaVi-collect-20260919-024204-341-339c8af2,114,23.601,358221460737785,images/114.png,cat,0.4296875,False,False,"[0, 0.453125, 0.93333334, 0.9875]",TRACKING
NaVi-collect-20260919-024204-341-339c8af2,115,23.814,358221661469699,images/115.png,car,0.36328125,True,False,"[0.38333333, 0.425, 0.4875, 0.503125]",TRACKING
NaVi-collect-20260919-024204-341-339c8af2,117,24.203,358222062432293,images/117.png,cat,0.80078125,False,False,"[0, 0.2890625, 0.9895833, 0.9875]",TRACKING
NaVi-collect-20260919-024204-341-339c8af2,117,24.203,358222062432293,images/117.png,car,0.36328125,True,False,"[0.047916666, 0.375, 0.16875, 0.434375]",TRACKING
NaVi-collect-20260919-024204-341-339c8af2,118,24.421,358222262525284,images/118.png,cat,0.5703125,False,False,"[0.008333334, 0.0921875, 0.9875, 0.9828125]",TRACKING
NaVi-collect-20260919-024204-341-339c8af2,119,24.61,358222463034594,images/119.png,car,0.453125,True,False,"[0, 0.3671875, 0.21875, 0.465625]",TRACKING
NaVi-collect-20260919-024204-341-339c8af2,122,25.22,358223064597233,images/122.png,car,0.453125,True,False,"[0, 0.428125, 0.15833333, 0.525]",TRACKING
NaVi-collect-20260919-024204-341-339c8af2,123,25.412,358223265090451,images/123.png,cat,0.80078125,False,False,"[0, 0.328125, 1, 0.9875]",TRACKING
NaVi-collect-20260919-024204-341-339c8af2,124,25.618,358223465919238,images/124.png,cat,0.546875,False,False,"[0.008333334, 0.1546875, 0.9875, 0.9953125]",TRACKING
NaVi-collect-20260919-024204-341-339c8af2,124,25.618,358223465919238,images/124.png,car,0.546875,True,False,"[0.00625, 0.30625, 0.18958333, 0.4109375]",TRACKING
NaVi-collect-20260919-024204-341-339c8af2,126,26.008,358223867148647,images/126.png,car,0.38671875,True,False,"[0, 0.36875, 0.18125, 0.478125]",TRACKING
NaVi-collect-20260919-024204-341-339c8af2,127,26.239,358224067713424,images/127.png,car,0.4765625,True,False,"[0.42083332, 0.3515625, 0.53541666, 0.415625]",TRACKING
NaVi-collect-20260919-024204-341-339c8af2,129,26.603,358224468718717,images/129.png,cat,0.76953125,False,False,"[0, 0.4, 1, 0.9984375]",TRACKING
NaVi-collect-20260919-024204-341-339c8af2,130,26.822,358224669543817,images/130.png,cat,0.71875,False,False,"[0.004166667, 0.3828125, 0.99375, 0.99375]",TRACKING
NaVi-collect-20260919-024204-341-339c8af2,130,26.822,358224669543817,images/130.png,car,0.36328125,True,False,"[0, 0.3140625, 0.21458334, 0.421875]",TRACKING
NaVi-collect-20260919-024204-341-339c8af2,131,27.018,358224870007858,images/131.png,car,0.40625,True,False,"[0.41458333, 0.3203125, 0.54791665, 0.3875]",TRACKING
